testament,strongs,default_rendering,occurrences,lsg_contains_default,agreement
OT,H3147,Jotham,24,24,1.000
OT,H3760,Carmel,24,24,1.000
OT,H4430,roi,24,24,1.000
OT,H697,sauterelle,24,24,1.000
NT,G2379,autel,23,23,1.000
OT,H1832,larmes,23,23,1.000
OT,H2344,sable,23,23,1.000
OT,H2371,Hazaël,23,23,1.000
OT,H4599,source,23,23,1.000
OT,H4641,Maaséja,23,23,1.000
OT,H906,lin,23,23,1.000
OT,H1969,hin,22,22,1.000
OT,H3390,Jérusalem,22,22,1.000
OT,H348,Jézabel,22,22,1.000
OT,H378,Isch-Boscheth,22,22,1.000
OT,H5022,Naboth,22,22,1.000
OT,H5037,Nabal,22,22,1.000
OT,H5747,Og,22,22,1.000
OT,H5830,Esdras,22,22,1.000
OT,H6138,Ékron,22,22,1.000
OT,H6721,Sidon,22,22,1.000
NT,G2268,Ésaïe,21,21,1.000
OT,H2216,Zorobabel,21,21,1.000
OT,H3828,encens,21,21,1.000
OT,H385,Ithamar,21,21,1.000
OT,H397,Akisch,21,21,1.000
OT,H446,Éliab,21,21,1.000
OT,H511,Elkana,21,21,1.000
OT,H5281,Naomi,21,21,1.000
OT,H5516,Sisera,21,21,1.000
OT,H5804,Gaza,21,21,1.000
OT,H7027,Kis,21,21,1.000
OT,H7433,Ramoth en Galaad,21,21,1.000
OT,H7800,Suse,21,21,1.000
NT,G2464,Isaac,20,20,1.000
NT,G3142,témoignage,20,20,1.000
OT,H296,Achikam,20,20,1.000
OT,H302,Achitophel,20,20,1.000
OT,H3038,Jeduthun,20,20,1.000
OT,H3059,Joachaz,20,20,1.000
OT,H3141,Joram,20,20,1.000
OT,H4733,refuge,20,20,1.000
OT,H5070,Nadab,20,20,1.000
OT,H5418,Nethania,20,20,1.000
OT,H5662,Abdias,20,20,1.000
OT,H6947,Kadès-Barnéa,20,20,1.000
OT,H7950,neige,20,20,1.000
OT,H8304,Seraja,20,20,1.000
NT,G1118,parent,19,19,1.000
NT,G4394,prophétie,19,19,1.000
OT,H3100,Joël,19,19,1.000
OT,H3124,Jonas,19,19,1.000
OT,H4201,poteau,19,19,1.000
OT,H4321,Michée,19,19,1.000
OT,H6017,Gomorrhe,19,19,1.000
OT,H6025,raisin,19,19,1.000
OT,H6578,Euphrate,19,19,1.000
NT,G3376,mois,18,18,1.000
NT,G4440,porte,18,18,1.000
NT,G4735,couronne,18,18,1.000
NT,G490,Antioche,18,18,1.000
OT,H2674,Hatsor,18,18,1.000
OT,H2696,Hetsron,18,18,1.000
OT,H2900,Tobija,18,18,1.000
OT,H3841,Libna,18,18,1.000
OT,H5152,Nachor,18,18,1.000
OT,H5523,Succoth,18,18,1.000
OT,H6018,Omri,18,18,1.000
OT,H6946,Kadès,18,18,1.000
OT,H8656,Thirtsa,18,18,1.000
NT,G2542,Césarée,17,17,1.000
OT,H1864,midi,17,17,1.000
OT,H1968,Héman,17,17,1.000
OT,H2722,Horeb,17,17,1.000
OT,H3060,Joas,17,17,1.000
OT,H4648,Mephiboscheth,17,17,1.000
OT,H475,Éliaschib,17,17,1.000
OT,H5141,anneau,17,17,1.000
OT,H5210,Ninive,17,17,1.000
OT,H5411,Néthiniens,17,17,1.000
OT,H6091,idole,17,17,1.000
OT,H6525,fleur,17,17,1.000
OT,H7086,plat,17,17,1.000
OT,H8035,Sem,17,17,1.000
OT,H8297,Saraï,17,17,1.000
OT,H8372,chambre,17,17,1.000
OT,H8401,paille,17,17,1.000
OT,H8596,tambourin,17,17,1.000
NT,G2462,cheval,16,16,1.000
NT,G2812,voleur,16,16,1.000
NT,G3566,époux,16,16,1.000
NT,G4808,figuier,16,16,1.000
NT,G4973,sceau,16,16,1.000
NT,G5059,prodige,16,16,1.000
OT,H1423,chevreau,16,16,1.000
OT,H1687,sanctuaire,16,16,1.000
OT,H2526,Cham,16,16,1.000
OT,H2585,Hénoc,16,16,1.000
OT,H3312,Jephunné,16,16,1.000
OT,H4125,Moabite,16,16,1.000
OT,H426,Dieu,16,16,1.000
OT,H4372,couverture,16,16,1.000
OT,H4441,Malkija,16,16,1.000
OT,H4983,Matthania,16,16,1.000
OT,H5018,Nebuzaradan,16,16,1.000
OT,H5283,Naaman,16,16,1.000
OT,H5369,Ner,16,16,1.000
OT,H568,Amaria,16,16,1.000
OT,H5731,Éden,16,16,1.000
OT,H6021,Amasa,16,16,1.000
OT,H6177,Aroër,16,16,1.000
OT,H6593,lin,16,16,1.000
OT,H6785,laine,16,16,1.000
OT,H931,pouce,16,16,1.000
NT,G1154,Damas,15,15,1.000
NT,G2181,Éphèse,15,15,1.000
NT,G2446,Jourdain,15,15,1.000
NT,G2976,Lazare,15,15,1.000
NT,G5007,talent,15,15,1.000
OT,H1137,Bani,15,15,1.000
OT,H1507,Guézer,15,15,1.000
OT,H1657,Gosen,15,15,1.000
OT,H1710,poisson,15,15,1.000
OT,H2174,Zimri,15,15,1.000
OT,H2354,Hur,15,15,1.000
OT,H2811,Haschabia,15,15,1.000
OT,H285,Achithub,15,15,1.000
OT,H290,Achimaats,15,15,1.000
OT,H3171,Jehiel,15,15,1.000
OT,H3566,Cyrus,15,15,1.000
OT,H3976,balance,15,15,1.000
OT,H464,Éliphaz,15,15,1.000
OT,H572,sac,15,15,1.000
OT,H6068,Anathoth,15,15,1.000
OT,H6085,Éphron,15,15,1.000
OT,H6557,Pérets,15,15,1.000
OT,H6860,Tsiklag,15,15,1.000
OT,H7420,lance,15,15,1.000
OT,H7799,lis,15,15,1.000
NT,G173,épine,14,14,1.000
NT,G3789,serpent,14,14,1.000
NT,G4071,oiseau,14,14,1.000
NT,G4523,Sadducéen,14,14,1.000
OT,H1007,Beth-Aven,14,14,1.000
OT,H1106,Béla,14,14,1.000
OT,H1688,Debir,14,14,1.000
OT,H1714,bannière,14,14,1.000
OT,H232,ceinture,14,14,1.000
OT,H2365,Huschaï,14,14,1.000
OT,H2471,gâteau,14,14,1.000
OT,H2678,flèche,14,14,1.000
OT,H2845,Heth,14,14,1.000
OT,H3378,Jerubbaal,14,14,1.000
OT,H3550,sacerdoce,14,14,1.000
OT,H461,Éliézer,14,14,1.000
OT,H5417,Nethaneel,14,14,1.000
OT,H5424,teigne,14,14,1.000
OT,H5665,Abed-Nego,14,14,1.000
OT,H5798,Uzza,14,14,1.000
OT,H6019,Amram,14,14,1.000
OT,H6100,Étsjon-Guéber,14,14,1.000
OT,H6505,mulet,14,14,1.000
OT,H6583,Paschhur,14,14,1.000
OT,H7058,farine,14,14,1.000
OT,H7143,Karéach,14,14,1.000
OT,H8449,tourterelle,14,14,1.000
NT,G1404,dragon,13,13,1.000
NT,G2219,levain,13,13,1.000
NT,G2326,moisson,13,13,1.000
NT,G2586,fumée,13,13,1.000
NT,G3136,Marthe,13,13,1.000
NT,G406,André,13,13,1.000
NT,G4609,Silas,13,13,1.000
NT,G5347,Festus,13,13,1.000
NT,G5557,or,13,13,1.000
OT,H1301,Barak,13,13,1.000
OT,H1324,bath,13,13,1.000
OT,H1649,Guerschonite,13,13,1.000
OT,H1712,Dagon,13,13,1.000
OT,H2011,Hinnom,13,13,1.000
OT,H2053,crochet,13,13,1.000
OT,H2373,poitrine,13,13,1.000
OT,H2544,Hamor,13,13,1.000
OT,H2584,Anne,13,13,1.000
OT,H2768,Hermon,13,13,1.000
OT,H3270,Jaezer,13,13,1.000
OT,H3924,lacet,13,13,1.000
OT,H3999,déluge,13,13,1.000
OT,H4266,Mahanaïm,13,13,1.000
OT,H4317,Micaël,13,13,1.000
OT,H4478,manne,13,13,1.000
OT,H4696,front,13,13,1.000
OT,H4700,cymbales,13,13,1.000
OT,H4905,cantique,13,13,1.000
OT,H5015,Nebo,13,13,1.000
OT,H531,Amots,13,13,1.000
OT,H5409,morceau,13,13,1.000
OT,H5576,Sanchérib,13,13,1.000
OT,H5700,Églon,13,13,1.000
OT,H5992,Amminadab,13,13,1.000
OT,H6854,grenouille,13,13,1.000
OT,H7017,Kénien,13,13,1.000
OT,H7394,Récab,13,13,1.000
OT,H7822,ulcère,13,13,1.000
NT,G1027,tonnerre,12,12,1.000
NT,G1350,filet,12,12,1.000
NT,G2199,Zébédée,12,12,1.000
NT,G220,coq,12,12,1.000
NT,G2895,lit,12,12,1.000
NT,G3087,chandelier,12,12,1.000
NT,G3599,dent,12,12,1.000
NT,G4672,Salomon,12,12,1.000
NT,G5357,coupe,12,12,1.000
NT,G779,outre,12,12,1.000
NT,G897,Babylone,12,12,1.000
OT,H1187,Baal-Peor,12,12,1.000
OT,H1271,Barzillaï,12,12,1.000
OT,H1522,Guéhazi,12,12,1.000
OT,H1593,jardin,12,12,1.000
OT,H1904,Agar,12,12,1.000
OT,H1908,Hadad,12,12,1.000
OT,H2023,Hor,12,12,1.000
OT,H2042,montagne,12,12,1.000
OT,H2078,Zébach,12,12,1.000
OT,H2147,Zicri,12,12,1.000
OT,H2183,prostitution,12,12,1.000
OT,H30,Abihu,12,12,1.000
OT,H41,Abinadab,12,12,1.000
OT,H4249,Machli,12,12,1.000
OT,H471,Éliakim,12,12,1.000
OT,H4753,myrrhe,12,12,1.000
OT,H5121,Najoth,12,12,1.000
OT,H5663,Ébed-Mélec,12,12,1.000
OT,H5872,En-Guédi,12,12,1.000
OT,H6034,Ana,12,12,1.000
OT,H6678,Tsoba,12,12,1.000
OT,H6759,Tsalmunna,12,12,1.000
OT,H6938,Kédar,12,12,1.000
OT,H6943,Kédesch,12,12,1.000
OT,H6975,épine,12,12,1.000
OT,H7327,Ruth,12,12,1.000
OT,H771,Ornan,12,12,1.000
OT,H783,Artaxerxès,12,12,1.000
OT,H831,Askalon,12,12,1.000
OT,H8558,palmier,12,12,1.000
NT,G1057,Galiléen,11,11,1.000
NT,G1497,idole,11,11,1.000
NT,G1637,huile,11,11,1.000
NT,G1657,liberté,11,11,1.000
NT,G2197,Zacharie,11,11,1.000
NT,G254,chaîne,11,11,1.000
NT,G2798,branche,11,11,1.000
NT,G4536,trompette,11,11,1.000
NT,G4540,Samarie,11,11,1.000
NT,G4605,Sidon,11,11,1.000
NT,G5184,Tyr,11,11,1.000
NT,G5578,faux prophète,11,11,1.000
NT,G912,Barabbas,11,11,1.000
NT,G963,Béthanie,11,11,1.000
OT,H1090,Bilha,11,11,1.000
OT,H1283,Beria,11,11,1.000
OT,H1296,Bérékia,11,11,1.000
OT,H1569,Galaadite,11,11,1.000
OT,H1719,Dedan,11,11,1.000
OT,H1769,Dibon,11,11,1.000
OT,H2268,Héber,11,11,1.000
OT,H2545,belle-mère,11,11,1.000
OT,H2586,Hanun,11,11,1.000
OT,H2607,Hanani,11,11,1.000
OT,H2748,magicien,11,11,1.000
OT,H2766,Harim,11,11,1.000
OT,H3048,Jedaeja,11,11,1.000
OT,H3076,Jochanan,11,11,1.000
OT,H3098,Joach,11,11,1.000
OT,H3120,Javan,11,11,1.000
OT,H3315,Japhet,11,11,1.000
OT,H3508,graisse,11,11,1.000
OT,H3843,brique,11,11,1.000
OT,H3929,Lémec,11,11,1.000
OT,H4435,Milca,11,11,1.000
OT,H453,Élihu,11,11,1.000
OT,H4763,chevet,11,11,1.000
OT,H48,Abiram,11,11,1.000
OT,H5601,saphir,11,11,1.000
OT,H5813,Uzzi,11,11,1.000
OT,H6492,Pékach,11,11,1.000
OT,H6765,Tselophchad,11,11,1.000
OT,H6939,Cédron,11,11,1.000
OT,H7073,Kenaz,11,11,1.000
OT,H7153,Kirjath-Arba,11,11,1.000
OT,H7247,Ribla,11,11,1.000
OT,H728,Aravna,11,11,1.000
OT,H7526,retsin,11,11,1.000
OT,H7718,Onyx,11,11,1.000
OT,H7775,cri,11,11,1.000
OT,H8487,Théman,11,11,1.000
OT,H868,salaire,11,11,1.000
NT,G1375,persécution,10,10,1.000
NT,G2445,Joppé,10,10,1.000
NT,G3727,serment,10,10,1.000
NT,G3841,Tout-Puissant,10,10,1.000
NT,G4205,impudique,10,10,1.000
NT,G5583,menteur,10,10,1.000
NT,G625,Apollos,10,10,1.000
OT,H107,lettre,10,10,1.000
OT,H1177,Baal-Hanan,10,10,1.000
OT,H1328,Bethuel,10,10,1.000
OT,H1463,Gog,10,10,1.000
OT,H1642,Guérar,10,10,1.000
OT,H1683,Débora,10,10,1.000
OT,H1867,Darius,10,10,1.000
OT,H1885,Dathan,10,10,1.000
OT,H2060,Vasthi,10,10,1.000
OT,H2128,Ziph,10,10,1.000
OT,H2213,bordure,10,10,1.000
OT,H231,Hysope,10,10,1.000
OT,H3078,Jojakin,10,10,1.000
OT,H3107,Jozabad,10,10,1.000
OT,H357,Ajalon,10,10,1.000
OT,H3774,Kéréthiens,10,10,1.000
OT,H3794,Kittim,10,10,1.000
OT,H4407,Millo,10,10,1.000
OT,H447,Éliel,10,10,1.000
OT,H4471,Mamré,10,10,1.000
OT,H5154,airain,10,10,1.000
OT,H5177,Nachschon,10,10,1.000
OT,H5374,Nérija,10,10,1.000
OT,H5571,Sanballat,10,10,1.000
OT,H5744,Obed,10,10,1.000
OT,H6079,paupière,10,10,1.000
OT,H6147,Er,10,10,1.000
OT,H6158,corbeau,10,10,1.000
OT,H6163,Arabe,10,10,1.000
OT,H6210,lit,10,10,1.000
OT,H6790,Tsin,10,10,1.000
OT,H6820,Tsoar,10,10,1.000
OT,H6846,Sophonie,10,10,1.000
OT,H6881,Tsorea,10,10,1.000
OT,H6914,Kibroth-Hattaava,10,10,1.000
OT,H7165,agrafe,10,10,1.000
OT,H7340,Rehob,10,10,1.000
OT,H8018,Schélémia,10,10,1.000
OT,H8396,Thabor,10,10,1.000
NT,G12,abîme,9,9,1.000
NT,G1665,Élisabeth,9,9,1.000
NT,G2475,Israélite,9,9,1.000
NT,G2533,Caïphe,9,9,1.000
NT,G2663,repos,9,9,1.000
NT,G3023,lion,9,9,1.000
NT,G3135,perle,9,9,1.000
NT,G3198,Melchisédek,9,9,1.000
NT,G3414,mine,9,9,1.000
NT,G3520,île,9,9,1.000
NT,G4376,offrande,9,9,1.000
NT,G4541,Samaritain,9,9,1.000
NT,G4582,lune,9,9,1.000
NT,G4749,robe,9,9,1.000
NT,G5286,marchepied,9,9,1.000
NT,G5344,Félix,9,9,1.000
NT,G5553,or,9,9,1.000
NT,G76,Adam,9,9,1.000
OT,H1196,Baana,9,9,1.000
OT,H1212,Betsaleel,9,9,1.000
OT,H1603,Gaal,9,9,1.000
OT,H1617,Guéra,9,9,1.000
OT,H164,Éhud,9,9,1.000
OT,H2292,Aggée,9,9,1.000
OT,H2384,vision,9,9,1.000
OT,H2660,Hépher,9,9,1.000
OT,H2767,Horma,9,9,1.000
OT,H2851,terreur,9,9,1.000
OT,H2971,Jaïr,9,9,1.000
OT,H3218,sauterelle,9,9,1.000
OT,H3257,pelle,9,9,1.000
OT,H3324,Jitsehar,9,9,1.000
OT,H3503,Jéthro,9,9,1.000
OT,H3645,Kemosch,9,9,1.000
OT,H3767,jambe,9,9,1.000
OT,H436,chêne,9,9,1.000
OT,H454,Éljoénaï,9,9,1.000
OT,H4719,Makkéda,9,9,1.000
OT,H4902,Méschec,9,9,1.000
OT,H5176,Nachasch,9,9,1.000
OT,H5371,Nergal-Scharetser,9,9,1.000
OT,H5429,mesure,9,9,1.000
OT,H5714,Iddo,9,9,1.000
OT,H5718,Adaja,9,9,1.000
OT,H5777,plomb,9,9,1.000
OT,H6061,Anak,9,9,1.000
OT,H6157,mouches,9,9,1.000
OT,H6673,précepte,9,9,1.000
OT,H73,ceinture,9,9,1.000
OT,H7597,Schealthiel,9,9,1.000
OT,H7644,Schebna,9,9,1.000
OT,H7732,Schobal,9,9,1.000
OT,H775,Arpacschad,9,9,1.000
OT,H7974,Schélach,9,9,1.000
OT,H811,grappe,9,9,1.000
OT,H8302,cuirasse,9,9,1.000
OT,H8359,chaîne,9,9,1.000
OT,H838,pas,9,9,1.000
OT,H8612,Topheth,9,9,1.000
OT,H883,Lachaï-roï,9,9,1.000
NT,G1016,bœuf,8,8,1.000
NT,G1147,doigt,8,8,1.000
NT,G1407,faucille,8,8,1.000
NT,G2135,eunuque,8,8,1.000
NT,G217,sel,8,8,1.000
NT,G2215,ivraie,8,8,1.000
NT,G2223,ceinture,8,8,1.000
NT,G2782,prédication,8,8,1.000
NT,G2791,Cilicie,8,8,1.000
NT,G2877,fille,8,8,1.000
NT,G3138,Marc,8,8,1.000
NT,G3359,front,8,8,1.000
NT,G34,troupeau,8,8,1.000
NT,G3575,Noé,8,8,1.000
NT,G3968,patrie,8,8,1.000
NT,G4232,prétoire,8,8,1.000
NT,G4947,Syrie,8,8,1.000
NT,G536,prémices,8,8,1.000
OT,H1020,Beth-Jeschimoth,8,8,1.000
OT,H1047,Beth-Peor,8,8,1.000
OT,H1049,Beth-Tsur,8,8,1.000
OT,H1075,Bicri,8,8,1.000
OT,H1176,Baal-Zebub,8,8,1.000
OT,H1188,Baal-Peratsim,8,8,1.000
OT,H1224,Botsra,8,8,1.000
OT,H143,Adar,8,8,1.000
OT,H1533,Guilboa,8,8,1.000
OT,H154,Édréï,8,8,1.000
OT,H1667,Gath-Rimmon,8,8,1.000
OT,H173,Oholibama,8,8,1.000
OT,H1783,Dina,8,8,1.000
OT,H1893,Abel,8,8,1.000
OT,H2066,Zabad,8,8,1.000
OT,H209,Onan,8,8,1.000
OT,H221,Uri,8,8,1.000
OT,H2397,boucle,8,8,1.000
OT,H24,épis,8,8,1.000
OT,H2598,dédicace,8,8,1.000
OT,H2705,Hatsar-Schual,8,8,1.000
OT,H2805,ceinture,8,8,1.000
OT,H2838,tringle,8,8,1.000
OT,H2985,Jabin,8,8,1.000
OT,H3082,Jonadab,8,8,1.000
OT,H3189,Jachath,8,8,1.000
OT,H3199,Jakin,8,8,1.000
OT,H3284,autruche,8,8,1.000
OT,H3396,Jerachmeel,8,8,1.000
OT,H3459,Ismaélite,8,8,1.000
OT,H3529,Kebar,8,8,1.000
OT,H355,biche,8,8,1.000
OT,H3573,Cuschan-Rischeathaïm,8,8,1.000
OT,H3734,cor,8,8,1.000
OT,H3756,Carmi,8,8,1.000
OT,H387,Éthan,8,8,1.000
OT,H3870,Luz,8,8,1.000
OT,H3939,absinthe,8,8,1.000
OT,H4187,Muschi,8,8,1.000
OT,H437,chêne,8,8,1.000
OT,H4505,Menahem,8,8,1.000
OT,H4584,Maon,8,8,1.000
OT,H4670,seuil,8,8,1.000
OT,H4762,Maréscha,8,8,1.000
OT,H4993,Matthithia,8,8,1.000
OT,H5166,Néhémie,8,8,1.000
OT,H5462,or pur,8,8,1.000
OT,H5470,prison,8,8,1.000
OT,H5658,Abdon,8,8,1.000
OT,H5711,Ada,8,8,1.000
OT,H5725,Adullam,8,8,1.000
OT,H5780,Uts,8,8,1.000
OT,H5820,Azmaveth,8,8,1.000
OT,H5858,Ébal,8,8,1.000
OT,H5861,oiseau,8,8,1.000
OT,H5883,En-Roguel,8,8,1.000
OT,H6084,Ophra,8,8,1.000
OT,H6126,Akkub,8,8,1.000
OT,H6222,Asaja,8,8,1.000
OT,H6288,rameau,8,8,1.000
OT,H6301,Pedahtsur,8,8,1.000
OT,H6305,Pedaja,8,8,1.000
OT,H6449,Pisga,8,8,1.000
OT,H6636,Tseboïm,8,8,1.000
OT,H6649,Tsibeon,8,8,1.000
OT,H6934,Kadmiel,8,8,1.000
OT,H7156,Kirjathaïm,8,8,1.000
OT,H7193,écaille,8,8,1.000
OT,H7261,grands,8,8,1.000
OT,H7550,galette,8,8,1.000
OT,H7755,Soco,8,8,1.000
OT,H7767,Sunamite,8,8,1.000
OT,H7895,Schischak,8,8,1.000
OT,H7956,Schéla,8,8,1.000
OT,H8152,Schinear,8,8,1.000
OT,H8202,Schaphath,8,8,1.000
OT,H8274,Schérébia,8,8,1.000
OT,H8352,Seth,8,8,1.000
OT,H8422,Tubal,8,8,1.000
OT,H8471,Tachpanès,8,8,1.000
OT,H8519,murmure,8,8,1.000
OT,H8571,lobe,8,8,1.000
OT,H90,Agag,8,8,1.000
NT,G1030,grincement,7,7,1.000
NT,G109,air,7,7,1.000
NT,G1430,toit,7,7,1.000
NT,G1496,idolâtre,7,7,1.000
NT,G1988,maître,7,7,1.000
NT,G2303,soufre,7,7,1.000
NT,G2395,médecin,7,7,1.000
NT,G2410,Jéricho,7,7,1.000
NT,G2448,Juda,7,7,1.000
NT,G2848,grain,7,7,1.000
NT,G3428,adultère,7,7,1.000
NT,G3847,transgression,7,7,1.000
NT,G4501,épée,7,7,1.000
NT,G4622,Sion,7,7,1.000
NT,G4639,ombre,7,7,1.000
NT,G4686,cohorte,7,7,1.000
NT,G5012,humilité,7,7,1.000
NT,G5370,baiser,7,7,1.000
NT,G5395,flamme,7,7,1.000
NT,G5406,meurtrier,7,7,1.000
NT,G5421,puits,7,7,1.000
NT,G5603,cantique,7,7,1.000
OT,H102,troupes,7,7,1.000
OT,H1131,Binnuï,7,7,1.000
OT,H1210,vendange,7,7,1.000
OT,H1315,Basmath,7,7,1.000
OT,H1446,Guedor,7,7,1.000
OT,H1492,toison,7,7,1.000
OT,H1622,Guirgasien,7,7,1.000
OT,H1756,Dor,7,7,1.000
OT,H1806,Delaja,7,7,1.000
OT,H2039,Haran,7,7,1.000
OT,H2061,loup,7,7,1.000
OT,H2153,Zilpa,7,7,1.000
OT,H224,Urim,7,7,1.000
OT,H293,Achinoam,7,7,1.000
OT,H2999,Jabbok,7,7,1.000
OT,H3122,Jonadab,7,7,1.000
OT,H3382,Jéred,7,7,1.000
OT,H3412,Jarmuth,7,7,1.000
OT,H3449,Jischija,7,7,1.000
OT,H356,Élon,7,7,1.000
OT,H3725,expiation,7,7,1.000
OT,H3826,cœur,7,7,1.000
OT,H3877,Lothan,7,7,1.000
OT,H3936,Laedan,7,7,1.000
OT,H3961,langue,7,7,1.000
OT,H406,laboureur,7,7,1.000
OT,H4111,Mahalaleel,7,7,1.000
OT,H4207,fourchette,7,7,1.000
OT,H4332,Mischaël,7,7,1.000
OT,H44,Abiézer,7,7,1.000
OT,H4543,magasins,7,7,1.000
OT,H4691,détresse,7,7,1.000
OT,H4812,Merajoth,7,7,1.000
OT,H494,Elnathan,7,7,1.000
OT,H5297,Noph,7,7,1.000
OT,H5531,folie,7,7,1.000
OT,H5617,Sepharvaïm,7,7,1.000
OT,H5825,Azéka,7,7,1.000
OT,H583,Énosch,7,7,1.000
OT,H590,navire,7,7,1.000
OT,H5907,Acbor,7,7,1.000
OT,H5986,Amos,7,7,1.000
OT,H6159,Oreb,7,7,1.000
OT,H6274,Othniel,7,7,1.000
OT,H6316,Puth,7,7,1.000
OT,H6367,Pi-Hahiroth,7,7,1.000
OT,H6389,Péleg,7,7,1.000
OT,H6432,Péléthiens,7,7,1.000
OT,H6472,clochette,7,7,1.000
OT,H6701,Tsurischaddaï,7,7,1.000
OT,H6814,Tsoan,7,7,1.000
OT,H6834,Tsippor,7,7,1.000
OT,H6835,cruche,7,7,1.000
OT,H7389,pauvreté,7,7,1.000
OT,H7410,Ram,7,7,1.000
OT,H7415,ver,7,7,1.000
OT,H7469,poursuite,7,7,1.000
OT,H7645,Schebania,7,7,1.000
OT,H7826,lion,7,7,1.000
OT,H7898,ronces,7,7,1.000
OT,H7982,bouclier,7,7,1.000
OT,H8019,Schelomith,7,7,1.000
OT,H8048,Schamma,7,7,1.000
OT,H8185,cheveu,7,7,1.000
OT,H821,veille,7,7,1.000
OT,H8256,sycomore,7,7,1.000
OT,H847,Eschthaol,7,7,1.000
OT,H8620,Tekoa,7,7,1.000
OT,H8636,usure,7,7,1.000
OT,H8658,chrysolithe,7,7,1.000
NT,G1258,langue,6,6,1.000
NT,G1312,corruption,6,6,1.000
NT,G1385,poutre,6,6,1.000
NT,G207,Aquilas,6,6,1.000
NT,G223,Alexandre,6,6,1.000
NT,G2430,Icone,6,6,1.000
NT,G2574,chameau,6,6,1.000
NT,G2665,voile,6,6,1.000
NT,G2786,Céphas,6,6,1.000
NT,G2787,arche,6,6,1.000
NT,G2894,panier,6,6,1.000
NT,G3074,loup,6,6,1.000
NT,G3082,Lystre,6,6,1.000
NT,G3308,souci,6,6,1.000
NT,G3316,médiateur,6,6,1.000
NT,G3448,veau,6,6,1.000
NT,G3482,Nathanaël,6,6,1.000
NT,G3744,odeur,6,6,1.000
NT,G3904,préparation,6,6,1.000
NT,G3994,belle-mère,6,6,1.000
NT,G4446,fièvre,6,6,1.000
NT,G4930,fin,6,6,1.000
NT,G5174,Troas,6,6,1.000
NT,G5205,pluie,6,6,1.000
NT,G5360,amour fraternel,6,6,1.000
NT,G5444,feuille,6,6,1.000
NT,G596,grenier,6,6,1.000
NT,G929,tourment,6,6,1.000
NT,G946,abomination,6,6,1.000
NT,G954,Béelzébul,6,6,1.000
OT,H1000,œuf,6,6,1.000
OT,H1026,Beth-Araba,6,6,1.000
OT,H1031,Beth-Hogla,6,6,1.000
OT,H1043,Beth-Anath,6,6,1.000
OT,H1171,Baal-Gad,6,6,1.000
OT,H1186,Baal-Meon,6,6,1.000
OT,H1189,Baal-Tsephon,6,6,1.000
OT,H1358,fosse,6,6,1.000
OT,H137,Adoni-Bézek,6,6,1.000
OT,H1377,reine,6,6,1.000
OT,H1405,Guibbethon,6,6,1.000
OT,H1474,Golan,6,6,1.000
OT,H1521,Guihon,6,6,1.000
OT,H1555,Goliath,6,6,1.000
OT,H1586,Gomer,6,6,1.000
OT,H1651,Gueschurien,6,6,1.000
OT,H172,Oholiba,6,6,1.000
OT,H1722,or,6,6,1.000
OT,H1734,Dodo,6,6,1.000
OT,H1785,retranchement,6,6,1.000
OT,H1828,fumier,6,6,1.000
OT,H1916,marchepied,6,6,1.000
OT,H1918,myrte,6,6,1.000
OT,H2002,collier,6,6,1.000
OT,H2062,Zeeb,6,6,1.000
OT,H2067,Zabdi,6,6,1.000
OT,H2083,Zebul,6,6,1.000
OT,H2209,vieillesse,6,6,1.000
OT,H2276,Hébronites,6,6,1.000
OT,H2334,bourgs de Jaïr,6,6,1.000
OT,H2445,sage,6,6,1.000
OT,H2485,flûte,6,6,1.000
OT,H2549,cinquième,6,6,1.000
OT,H2558,vinaigre,6,6,1.000
OT,H2624,cigogne,6,6,1.000
OT,H2698,Hatséroth,6,6,1.000
OT,H283,Achjo,6,6,1.000
OT,H3043,Jediaël,6,6,1.000
OT,H3166,Jachaziel,6,6,1.000
OT,H3226,Jamin,6,6,1.000
OT,H324,satrape,6,6,1.000
OT,H3278,Jaël,6,6,1.000
OT,H33,Abiézer,6,6,1.000
OT,H3355,Jokthan,6,6,1.000
OT,H345,Ajja,6,6,1.000
OT,H3553,casque,6,6,1.000
OT,H3562,Conania,6,6,1.000
OT,H362,Élim,6,6,1.000
OT,H3654,poux,6,6,1.000
OT,H3810,Lodebar,6,6,1.000
OT,H4245,maladie,6,6,1.000
OT,H4345,grille,6,6,1.000
OT,H4371,tribut,6,6,1.000
OT,H4375,Macpéla,6,6,1.000
OT,H4387,hymne,6,6,1.000
OT,H4514,verrou,6,6,1.000
OT,H458,Élimélec,6,6,1.000
OT,H460,Éliasaph,6,6,1.000
OT,H4689,détresse,6,6,1.000
OT,H4772,pieds,6,6,1.000
OT,H4807,Merib-Baal,6,6,1.000
OT,H4822,Merémoth,6,6,1.000
OT,H4968,Metuschélah,6,6,1.000
OT,H4997,outre,6,6,1.000
OT,H5011,Nob,6,6,1.000
OT,H5031,prophétesse,6,6,1.000
OT,H5512,Sin,6,6,1.000
OT,H5572,buisson,6,6,1.000
OT,H5651,Ébed,6,6,1.000
OT,H5832,Azareel,6,6,1.000
OT,H5840,Azrikam,6,6,1.000
OT,H5873,En-Gannim,6,6,1.000
OT,H5874,En-Dor,6,6,1.000
OT,H5896,Ira,6,6,1.000
OT,H5909,souris,6,6,1.000
OT,H5912,Acan,6,6,1.000
