goi_ordinal,book,chapter,verse,reference_book,reference_chapter,reference_verse,relation,reason,reviewer,status,similarity
019,PSA,68,30,PSA,68,68:31,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.708
019,PSA,68,31,PSA,68,68:32,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.721
019,PSA,68,32,PSA,68,68:33,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.654
019,PSA,68,33,PSA,68,68:34,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.658
019,PSA,68,34,PSA,68,68:35,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.733
019,PSA,68,35,PSA,68,68:36,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.791
019,PSA,69,1,PSA,69,69:1;69:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.758
019,PSA,69,2,PSA,69,69:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.689
019,PSA,69,3,PSA,69,69:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.687
019,PSA,69,4,PSA,69,69:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.784
019,PSA,69,5,PSA,69,69:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.797
019,PSA,69,6,PSA,69,69:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.763
019,PSA,69,7,PSA,69,69:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.712
019,PSA,69,8,PSA,69,69:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.710
019,PSA,69,9,PSA,69,69:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.713
019,PSA,69,10,PSA,69,69:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.640
019,PSA,69,11,PSA,69,69:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.645
019,PSA,69,12,PSA,69,69:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.713
019,PSA,69,13,PSA,69,69:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.730
019,PSA,69,14,PSA,69,69:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.722
019,PSA,69,15,PSA,69,69:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.756
019,PSA,69,16,PSA,69,69:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.695
019,PSA,69,17,PSA,69,69:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.765
019,PSA,69,18,PSA,69,69:19,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.783
019,PSA,69,19,PSA,69,69:20,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.819
019,PSA,69,20,PSA,69,69:21,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.754
019,PSA,69,21,PSA,69,69:22,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.725
019,PSA,69,22,PSA,69,69:23,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.726
019,PSA,69,23,PSA,69,69:24,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.658
019,PSA,69,24,PSA,69,69:25,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.814
019,PSA,69,25,PSA,69,69:26,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.686
019,PSA,69,26,PSA,69,69:27,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.762
019,PSA,69,27,PSA,69,69:28,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.757
019,PSA,69,28,PSA,69,69:29,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.807
019,PSA,69,29,PSA,69,69:30,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.769
019,PSA,69,30,PSA,69,69:31,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.788
019,PSA,69,31,PSA,69,69:32,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.698
019,PSA,69,32,PSA,69,69:33,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.720
019,PSA,69,33,PSA,69,69:34,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.835
019,PSA,69,34,PSA,69,69:35,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.775
019,PSA,69,35,PSA,69,69:36,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.794
019,PSA,69,36,PSA,69,69:37,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.722
019,PSA,70,1,PSA,70,70:1;70:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.781
019,PSA,70,2,PSA,70,70:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.762
019,PSA,70,3,PSA,70,70:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.702
019,PSA,70,4,PSA,70,70:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.730
019,PSA,70,5,PSA,70,70:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.789
019,PSA,73,4,PSA,73,73:4,exact,address match | low similarity 0.466; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.466
019,PSA,73,7,PSA,73,73:7,exact,address match | low similarity 0.440; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.440
019,PSA,74,5,PSA,74,74:5,exact,address match | low similarity 0.531; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.531
019,PSA,75,1,PSA,75,75:1;75:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.647
019,PSA,75,2,PSA,75,75:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.699
019,PSA,75,3,PSA,75,75:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.621
019,PSA,75,4,PSA,75,75:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.659
019,PSA,75,5,PSA,75,75:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.692
019,PSA,75,6,PSA,75,75:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.664
019,PSA,75,7,PSA,75,75:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.751
019,PSA,75,8,PSA,75,75:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.800
019,PSA,75,9,PSA,75,75:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.768
019,PSA,75,10,PSA,75,75:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.669
019,PSA,76,1,PSA,76,76:1;76:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.793
019,PSA,76,2,PSA,76,76:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.817
019,PSA,76,3,PSA,76,76:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.710
019,PSA,76,4,PSA,76,76:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.759
019,PSA,76,5,PSA,76,76:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.662
019,PSA,76,6,PSA,76,76:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.680
019,PSA,76,7,PSA,76,76:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.725
019,PSA,76,8,PSA,76,76:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.742
019,PSA,76,9,PSA,76,76:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.682
019,PSA,76,10,PSA,76,76:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.603
019,PSA,76,11,PSA,76,76:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.687
019,PSA,76,12,PSA,76,76:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.723
019,PSA,77,1,PSA,77,77:1;77:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.761
019,PSA,77,2,PSA,77,77:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.728
019,PSA,77,3,PSA,77,77:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.715
019,PSA,77,4,PSA,77,77:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.762
019,PSA,77,5,PSA,77,77:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.750
019,PSA,77,6,PSA,77,77:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.743
019,PSA,77,7,PSA,77,77:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.805
019,PSA,77,8,PSA,77,77:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.729
019,PSA,77,9,PSA,77,77:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.723
019,PSA,77,10,PSA,77,77:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.558
019,PSA,77,11,PSA,77,77:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.746
019,PSA,77,12,PSA,77,77:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.686
019,PSA,77,13,PSA,77,77:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.798
019,PSA,77,14,PSA,77,77:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.809
019,PSA,77,15,PSA,77,77:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.781
019,PSA,77,16,PSA,77,77:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.763
019,PSA,77,17,PSA,77,77:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.749
019,PSA,77,18,PSA,77,77:19,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.740
019,PSA,77,19,PSA,77,77:20,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.748
019,PSA,77,20,PSA,77,77:21,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.816
019,PSA,80,1,PSA,80,80:1;80:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.748
019,PSA,80,2,PSA,80,80:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.829
019,PSA,80,3,PSA,80,80:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.767
019,PSA,80,4,PSA,80,80:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.745
019,PSA,80,5,PSA,80,80:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.808
019,PSA,80,6,PSA,80,80:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.780
019,PSA,80,7,PSA,80,80:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.701
019,PSA,80,8,PSA,80,80:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.793
019,PSA,80,9,PSA,80,80:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.578
019,PSA,80,10,PSA,80,80:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.717
019,PSA,80,11,PSA,80,80:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.759
019,PSA,80,12,PSA,80,80:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.771
019,PSA,80,13,PSA,80,80:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.723
019,PSA,80,14,PSA,80,80:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.713
019,PSA,80,15,PSA,80,80:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.612
019,PSA,80,16,PSA,80,80:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.689
019,PSA,80,17,PSA,80,80:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.789
019,PSA,80,18,PSA,80,80:19,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.716
019,PSA,80,19,PSA,80,80:20,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.726
019,PSA,81,1,PSA,81,81:1;81:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.801
019,PSA,81,2,PSA,81,81:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.709
019,PSA,81,3,PSA,81,81:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.786
019,PSA,81,4,PSA,81,81:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.762
019,PSA,81,5,PSA,81,81:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.602
019,PSA,81,6,PSA,81,81:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.718
019,PSA,81,7,PSA,81,81:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.802
019,PSA,81,8,PSA,81,81:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.797
019,PSA,81,9,PSA,81,81:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.769
019,PSA,81,10,PSA,81,81:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.815
019,PSA,81,11,PSA,81,81:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.787
019,PSA,81,12,PSA,81,81:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.798
019,PSA,81,13,PSA,81,81:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.842
019,PSA,81,14,PSA,81,81:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.665
019,PSA,81,15,PSA,81,81:16,shifted,chapter/verse boundary differs from KJV; content-aligned | low similarity 0.541; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.541
019,PSA,81,16,PSA,81,81:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.766
019,PSA,83,1,PSA,83,83:1;83:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.784
019,PSA,83,2,PSA,83,83:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.740
019,PSA,83,3,PSA,83,83:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.749
