strongs_num,strongs_id,lemma,translit,english_default,definition,occurrences,lang,existing_rendering,proposed_rendering,status,notes
5197,G5197,ὑβριστής,hybristḗs,insolent,":--despiteful, injurious.",2,vi,,kẻ ngạo mạn,needs_review,
5211,G5211,Ὑμεναῖος,Hymenaîos,Hymenaeus,:--Hymenæus.,2,vi,,Hê-mê-nê,needs_review,
5215,G5215,ὕμνος,hýmnos,hymn,:--hymn.,2,vi,,thánh ca,needs_review,
5223,G5223,ὕπαρξις,hýparxis,goods,":--goods, substance.",2,vi,,của cải,needs_review,
5247,G5247,ὑπεροχή,hyperochḗ,authority,":--authority, excellency.",2,vi,,uy quyền,needs_review,
5268,G5268,ὑποζύγιον,hypozýgion,ass,:--ass.,2,vi,,lừa,needs_review,
5296,G5296,ὑποτύπωσις,hypotýpōsis,form,":--form, pattern.",2,vi,,mẫu mực,needs_review,
5301,G5301,ὕσσωπος,hýssōpos,hyssop,:--hyssop.,2,vi,,cây bài hương,needs_review,
5304,G5304,ὑστέρησις,hystérēsis,want,:--want.,2,vi,,sự thiếu thốn,needs_review,
5313,G5313,ὕψωμα,hýpsōma,height,":-- height, high thing.",2,vi,,cao,needs_review,
5314,G5314,φάγος,phágos,gluttonous,:--gluttonous.,2,vi,,kẻ mê ăn,needs_review,
5321,G5321,φανέρωσις,phanérōsis,manifestation,:--manifestation.,2,vi,,sự tỏ ra,needs_review,
5326,G5326,φάντασμα,phántasma,spirit,:--spirit.,2,vi,,thần,needs_review,
5345,G5345,φήμη,phḗmē,fame,:--fame.,2,vi,,tiếng đồn,needs_review,
5353,G5353,φθόγγος,phthóngos,sound,:--sound.,2,vi,,âm thanh,needs_review,
5359,G5359,Φιλαδέλφεια,Philadélpheia,Philadelphia,:--Philadelphia.,2,vi,,Phi-la-đen-phi,needs_review,
5363,G5363,φιλανθρωπία,philanthrōpía,kindness,":--kindness, love towards man.",2,vi,,lòng nhân từ,needs_review,
5371,G5371,Φιλήμων,Philḗmōn,Philemon,:--Philemon.,2,vi,,Phi-lê-môn,needs_review,
5374,G5374,Φιλιππήσιος,Philippḗsios,Philippian,:--Philippian.,2,vi,,người Phi-líp,needs_review,
5381,G5381,φιλονεξία,philonexía,entertain stranger,":--entertain stranger, hospitality.",2,vi,,lòng hiếu khách,needs_review,
5402,G5402,Φοίβη,Phoíbē,Phebe,:--Phebe.,2,vi,,Phê-bê,needs_review,
5404,G5404,φοῖνιξ,phoînix,palm tree,:--palm (tree).,2,vi,,cây chà là,needs_review,
5415,G5415,Φορτουνᾶτος,Phortounâtos,Fortunatus,:--Fortunatus.,2,vi,,Phô-tu-na-tu,needs_review,
5424,G5424,φρήν,phrḗn,understanding,:--understanding.,2,vi,,sự hiểu biết,needs_review,
5428,G5428,φρόνησις,phrónēsis,prudence,":--prudence, wisdom.",2,vi,,sự khôn ngoan,needs_review,
5437,G5437,φυγή,phygḗ,flight,:--flight.,2,vi,,sự trốn chạy,needs_review,
5454,G5454,φωλεός,phōleós,hole,:--hole.,2,vi,,hang,needs_review,
5458,G5458,φωστήρ,phōstḗr,light,:--light.,2,vi,,ánh sáng,needs_review,
5462,G5462,φωτισμός,phōtismós,light,:--light.,2,vi,,ánh sáng,needs_review,
5469,G5469,χαλινός,chalinós,bit,":--bit, bridle.",2,vi,,dây cương,needs_review,
5474,G5474,χαλκολίβανον,chalkolíbanon,fine brass,:--fine brass.,2,vi,,đồng sáng,needs_review,
5477,G5477,Χαναάν,Chanaán,Chanaan,:--Chanaan.,2,vi,,Ca-na-an,needs_review,
5488,G5488,Χαῤῥάν,Charrhán,Charran,:--Charran.,2,vi,,Cha-ran,needs_review,
5511,G5511,χλαμύς,chlamýs,robe,:--robe.,2,vi,,áo choàng,needs_review,
5518,G5518,χοῖνιξ,choînix,measure,:--measure.,2,vi,,đấu,needs_review,
5521,G5521,χολή,cholḗ,gall,:--gall.,2,vi,,mật đắng,needs_review,
5522,G5522,χόος,chóos,dust,:--dust.,2,vi,,bụi đất,needs_review,
5523,G5523,Χοραζίν,Chorazín,Chorazin,:--Chorazin.,2,vi,,Chô-ra-xin,needs_review,
5533,G5533,χρεωφειλέτης,chreōpheilétēs,debtor,:--debtor.,2,vi,,con nợ,needs_review,
5540,G5540,χρῆσις,chrēsis,use,:--use.,2,vi,,sự dùng,needs_review,
5569,G5569,ψευδάδελφος,pseudádelphos,false brethren,:--false  brethren.,2,vi,,anh em giả,needs_review,
5577,G5577,ψευδομαρτυρία,pseudomartyría,false witness,:--false witness.,2,vi,,lời chứng dối,needs_review,
5580,G5580,ψευδόχριστος,pseudóchristos,false Christ,:--false Christ.,2,vi,,kẻ giả mạo Đấng Christ,needs_review,
5606,G5606,ὦμος,ōmos,shoulder,:--shoulder.,2,vi,,vai,needs_review,
5622,G5622,ὠφέλεια,ōphéleia,advantage,":--advantage, profit.",2,vi,,lợi ích,needs_review,
3,G3,Ἀβαδδών,Abaddṓn,Abaddon,:--Abaddon.,1,vi,,A-ba-đôn,needs_review,
8,G8,Ἀβιαθάρ,Abiathár,Abiathar,:--Abiathar.,1,vi,,A-bi-a-tha,needs_review,
9,G9,Ἀβιληνή,Abilēnḗ,Abilene,:--Abilene.,1,vi,,A-bi-len,needs_review,
16,G16,ἀγαθοποιΐα,agathopoiḯa,well-doing,:--well-doing.,1,vi,,làm lành,needs_review,
24,G24,ἀγανάκτησις,aganáktēsis,indignation,:--indignation.,1,vi,,sự phẫn nộ,needs_review,
31,G31,ἀγγελία,angelía,message,:--message.,1,vi,,tin lành,needs_review,
41,G41,ἁγιότης,hagiótēs,holiness,:--holiness.,1,vi,,sự thánh khiết,needs_review,
43,G43,ἀγκάλη,ankálē,arm,:--arm.,1,vi,,cánh tay,needs_review,
44,G44,ἄγκιστρον,ánkistron,hook,:--hook.,1,vi,,lưỡi câu,needs_review,
49,G49,ἁγνισμός,hagnismós,purification,:--purification.,1,vi,,sự tinh sạch,needs_review,
51,G51,ἀγνόημα,agnóēma,error,:--error.,1,vi,,lỗi lầm,needs_review,
54,G54,ἁγνότης,hagnótēs,pureness,:--pureness.,1,vi,,tinh sạch,needs_review,
72,G72,ἀγωγή,agōgḗ,manner of life,:--manner of  life.,1,vi,,cách sống,needs_review,
74,G74,ἀγωνία,agōnía,agony,:--agony.,1,vi,,sự đau đớn,needs_review,
78,G78,Ἀδδί,Addí,Addi,:--Addi.,1,vi,,A-đi,needs_review,
83,G83,ἀδηλότης,adēlótēs,uncertain,:--X uncertain.,1,vi,,sự không chắc chắn,needs_review,
90,G90,ἀδιαφθορία,adiaphthoría,uncorruptness,:--uncorruptness.,1,vi,,sự không hư nát,needs_review,
99,G99,Ἀδρίας,Adrías,Adria,:--Adria.,1,vi,,A-đria,needs_review,
100,G100,ἁδρότης,hadrótēs,abundance,:--abundance.,1,vi,,sự dư dật,needs_review,
108,G108,Ἄζωτος,Ázōtos,Azotus,:--Azotus.,1,vi,,A-xốt,needs_review,
119,G119,ἄθλησις,áthlēsis,fight,:--fight.,1,vi,,sự chiến đấu,needs_review,
130,G130,αἱματεκχυσία,haimatekchysía,bloodshed,:--shedding of  blood.,1,vi,,đổ máu,needs_review,
133,G133,αἴνεσις,aínesis,praise,:--praise.,1,vi,,sự ngợi khen,needs_review,
135,G135,αἴνιγμα,aínigma,enigma,:--X darkly.,1,vi,,lời nói tối tăm,needs_review,
137,G137,Αἰνών,Ainṓn,Ænon,:--Ænon.,1,vi,,Ê-nôn,needs_review,
144,G144,αἴσθησις,aísthēsis,judgment,:--judgment.,1,vi,,sự phán đoán,needs_review,
145,G145,αἰσθητήριον,aisthētḗrion,senses,:--senses.,1,vi,,các giác quan,needs_review,
148,G148,αἰσχρολογία,aischrología,filthy communication,:--filthy communication.,1,vi,,lời nói tục tỉu,needs_review,
151,G151,αἰσχρότης,aischrótēs,filthiness,:--filthiness.,1,vi,,sự ô uế,needs_review,
157,G157,αἰτίαμα,aitíama,complaint,:--complaint.,1,vi,,lời kiện cáo,needs_review,
164,G164,αἰχμάλωτος,aichmálōtos,captive,:--captive.,1,vi,,tù nhân,needs_review,
168,G168,ἀκαθάρτης,akathártēs,filthiness,:--filthiness.,1,vi,,sự ô uế,needs_review,
184,G184,Ἀκελδαμά,Akeldamá,Aceldama,:--Aceldama.,1,vi,,A-cên-đa-ma,needs_review,
188,G188,ἀκμήν,akmḗn,yet,:--yet.,1,vi,,còn,needs_review,
195,G195,ἀκρίβεια,akríbeia,perfect manner,:--perfect manner.,1,vi,,sự chính xác,needs_review,
201,G201,ἀκροατήριον,akroatḗrion,place of hearing,:--place of hearing.,1,vi,,phòng xử án,needs_review,
205,G205,ἀκροθίνιον,akrothínion,spoils,:--spoils.,1,vi,,chiến lợi phẩm,needs_review,
219,G219,ἀλεκτοροφωνία,alektorophōnía,cockcrowing,:--cockcrowing.,1,vi,,gà gáy,needs_review,
234,G234,ἀλίσγεμα,alísgema,pollution,:--pollution.,1,vi,,sự ô uế,needs_review,
244,G244,ἀλλοτριεπίσκοπος,allotriepískopos,busybody,:--busybody in other men's matters.,1,vi,,kẻ dòm ngó việc người khác,needs_review,
250,G250,ἀλόη,alóē,aloes,:--aloes.,1,vi,,nhựa thơm,needs_review,
251,G251,ἅλς,háls,salt,:--salt.,1,vi,,muối,needs_review,
259,G259,ἅλωσις,hálōsis,capture,,1,vi,,sự bắt lấy,needs_review,
271,G271,ἀμέθυστος,améthystos,amethyst,:--amethyst.,1,vi,,thạch anh tím,needs_review,
287,G287,ἀμοιβή,amoibḗ,recompense,:--requite.,1,vi,,báo trả,needs_review,
289,G289,ἀμπελουργός,ampelourgós,vine-dresser,:--vine-dresser.,1,vi,,người trồng nho,needs_review,
291,G291,Ἀμπλίας,Amplías,Amplias,:--Amplias.,1,vi,,Ampli,needs_review,
295,G295,Ἀμφίπολις,Amphípolis,Amphipolis,:--Amphipolis.,1,vi,,Amphipolis,needs_review,
296,G296,ἄμφοδον,ámphodon,where two ways meet,:--where two ways  meet.,1,vi,,ngã tư đường,needs_review,
301,G301,Ἀμώς,Amṓs,Amos,:--Amos.,1,vi,,A-mốt,needs_review,
309,G309,ἀνάβλεψις,anáblepsis,recovery of sight,:--recovery of sight.,1,vi,,sự sáng mắt lại,needs_review,
311,G311,ἀναβολή,anabolḗ,delay,:--delay.,1,vi,,sự chậm trễ,needs_review,
323,G323,ἀνάδειξις,anádeixis,shewing,:--shewing.,1,vi,,sự tỏ ra,needs_review,
334,G334,ἀνάθημα,anáthēma,gift,:--gift.,1,vi,,vật dâng,needs_review,
335,G335,ἀναίδεια,anaídeia,importunity,:--importunity.,1,vi,,sự trơ trẽn,needs_review,
351,G351,ἀνάκρισις,anákrisis,examination,:--examination.,1,vi,,sự tra hỏi,needs_review,
354,G354,ἀνάληψις,análēpsis,taking up,:--taking up.,1,vi,,sự cất lên,needs_review,
356,G356,ἀναλογία,analogía,proportion,:--proportion.,1,vi,,tỷ lệ,needs_review,
359,G359,ἀνάλυσις,análysis,departure,:--departure.,1,vi,,sự ra đi,needs_review,
401,G401,ἀνάχυσις,anáchysis,excess,:--excess.,1,vi,,sự tràn lan,needs_review,
403,G403,ἀνάψυξις,anápsyxis,revival,:--revival.,1,vi,,sự tỉnh táo,needs_review,
405,G405,ἀνδραποδιστής,andrapodistḗs,menstealer,:--menstealer.,1,vi,,kẻ bắt người làm nô lệ,needs_review,
408,G408,Ἀνδρόνικος,Andrónikos,Adronicus,:--Adronicus.,1,vi,,Anh-rô-ních,needs_review,
409,G409,ἀνδροφόνος,androphónos,manslayer,:--manslayer.,1,vi,,kẻ giết người,needs_review,
431,G431,ἀνεψιός,anepsiós,cousin,:--sister's son.,1,vi,,anh em họ,needs_review,
432,G432,ἄνηθον,ánēthon,anise,:--anise.,1,vi,,thì là,needs_review,
440,G440,ἄνθραξ,ánthrax,coal of fire,:--coal of fire.,1,vi,,than đỏ,needs_review,
451,G451,Ἄννα,Ánna,Anna,:--Anna.,1,vi,,An-ne,needs_review,
457,G457,ἄνοιξις,ánoixis,open,:--X open.,1,vi,,sự mở ra,needs_review,
469,G469,ἀνταπόδοσις,antapódosis,reward,:--reward.,1,vi,,thưởng,needs_review,
477,G477,ἀντίθεσις,antíthesis,opposition,:--opposition.,1,vi,,đối nghịch,needs_review,
484,G484,ἀντίληψις,antílēpsis,help,:--help.,1,vi,,sự giúp đỡ,needs_review,
487,G487,ἀντίλυτρον,antílytron,ransom,:--ransom.,1,vi,,giá chuộc,needs_review,
491,G491,Ἀντιοχεύς,Antiocheús,of Antioch,:--of Antioch.,1,vi,,người thành An-ti-ốt,needs_review,
493,G493,Ἀντίπας,Antípas,Antipas,:--Antipas.,1,vi,,An-típ,needs_review,
494,G494,Ἀντιπατρίς,Antipatrís,Antipatris,:--Antipatris.,1,vi,,An-ti-ba-tri,needs_review,
502,G502,ἄντλημα,ántlēma,thing to draw with,:--thing to draw with.,1,vi,,đồ múc nước,needs_review,
535,G535,ἀπαρτισμός,apartismós,finishing,:--finishing.,1,vi,,sự hoàn thành,needs_review,
541,G541,ἀπαύγασμα,apaúgasma,brightness,:--brightness.,1,vi,,sự chói sáng,needs_review,
555,G555,ἀπέκδυσις,apékdysis,putting off,:--putting off.,1,vi,,sự lột bỏ,needs_review,
557,G557,ἀπελεγμός,apelegmós,nought,:--nought.,1,vi,,Sự khinh bỉ,needs_review,
558,G558,ἀπελεύθερος,apeleútheros,freeman,:--freeman.,1,vi,,người tự do,needs_review,
559,G559,Ἀπελλῆς,Apellēs,Apelles,:--Apelles.,1,vi,,A-bên,needs_review,
585,G585,ἀπόδειξις,apódeixis,demonstration,:--demonstration.,1,vi,,chứng cớ,needs_review,
605,G605,ἀποκατάστασις,apokatástasis,restitution,:--restitution.,1,vi,,sự phục hồi,needs_review,
610,G610,ἀπόκριμα,apókrima,sentence,:--sentence.,1,vi,,án xử,needs_review,
623,G623,Ἀπολλύων,Apollýōn,Apollyon,:--Apollyon.,1,vi,,A-bô-lion,needs_review,
624,G624,Ἀπολλωνία,Apollōnía,Apollonia,:--Apollonia.,1,vi,,A-bô-lô-ni,needs_review,
640,G640,ἀπορία,aporía,perplexity,:--perplexity.,1,vi,,sự bối rối,needs_review,
644,G644,ἀποσκίασμα,aposkíasma,shadow,:--shadow.,1,vi,,bóng,needs_review,
666,G666,ἀπουσία,apousía,absence,:--absence.,1,vi,,vắng mặt,needs_review,
671,G671,ἀπόχρησις,apóchrēsis,using,:--using.,1,vi,,sự dùng,needs_review,
675,G675,Ἄππιος,Áppios,Appius,:--Appii.,1,vi,,Áp-bi,needs_review,
682,G682,Ἀπφία,Apphía,Apphia,:--Apphia.,1,vi,,Aphi-a,needs_review,
685,G685,ἀρά,ará,curse,:--curse.,1,vi,,lời rủa sả,needs_review,
690,G690,Ἄραψ,Áraps,Arabian,:--Arabian.,1,vi,,A-rập,needs_review,
695,G695,ἀργυροκόπος,argyrokópos,silversmith,:--silversmith.,1,vi,,thợ bạc,needs_review,
698,G698,Ἀρεοπαγίτης,Areopagítēs,Areopagite,:--Areopagite.,1,vi,,thành viên Hội đồng A-rê-ô-ba,needs_review,
699,G699,ἀρεσκεία,areskeía,pleasing,:--pleasing.,1,vi,,sự làm đẹp lòng,needs_review,
702,G702,Ἀρέτας,Arétas,Aretas,:--Aretas.,1,vi,,A-rê-ta,needs_review,
704,G704,ἀρήν,arḗn,lamb,:--lamb.,1,vi,,chiên con,needs_review,
711,G711,Ἀριστόβουλος,Aristóboulos,Aristobulus,:--Aristobulus.,1,vi,,A-ri-xtô-bu-lơ,needs_review,
715,G715,ἄρκτος,árktos,bear,:--bear.,1,vi,,gấu,needs_review,
717,G717,Ἀρμαγεδδών,Armageddṓn,Armageddon,:--Armageddon.,1,vi,,Ha-ma-ghê-đôn,needs_review,
719,G719,ἁρμός,harmós,joint,:--joint.,1,vi,,khớp,needs_review,
723,G723,ἄροτρον,árotron,plough,:--plough.,1,vi,,cái cày,needs_review,
725,G725,ἁρπαγμός,harpagmós,robbery,:--robbery.,1,vi,,cướp,needs_review,
734,G734,Ἀρτεμάς,Artemás,Artemas,:--Artemas.,1,vi,,A-thê-ma,needs_review,
736,G736,ἀρτέμων,artémōn,mainsail,:--mainsail.,1,vi,,buồm chính,needs_review,
742,G742,Ἀρφαξάδ,Arphaxád,Arphaxad,:--Arphaxad.,1,vi,,A-bô-sát,needs_review,
745,G745,Ἀρχέλαος,Archélaos,Archelaus,:--Archelaus.,1,vi,,Ạc-hê-la,needs_review,
750,G750,ἀρχιποίμην,archipoímēn,chief shepherd,:--chief shepherd.,1,vi,,Trưởng người chăn,needs_review,
753,G753,ἀρχιτέκτων,architéktōn,masterbuilder,:--masterbuilder.,1,vi,,thợ xây cất chính,needs_review,
754,G754,ἀρχιτελώνης,architelṓnēs,chief among the publicans,:--chief among the  publicans.,1,vi,,quan trưởng đội thuế,needs_review,
771,G771,ἀσθένημα,asthénēma,infirmity,:--infirmity.,1,vi,,sự yếu đuối,needs_review,
774,G774,Ἀσιανός,Asianós,of Asia,:--of Asia.,1,vi,,người A-si,needs_review,
775,G775,Ἀσιάρχης,Asiárchēs,chief of Asia,:--chief of Asia.,1,vi,,quan châu Á,needs_review,
776,G776,ἀσιτία,asitía,abstinence,:--abstinence.,1,vi,,kiêng ăn,needs_review,
785,G785,ἀσπίς,aspís,asp,:--asp.,1,vi,,rắn lục,needs_review,
799,G799,Ἀσύγκριτος,Asýnkritos,Asyncritus,:--Asyncritos.,1,vi,,A-sin-cơ-rít,needs_review,
825,G825,Ἀττάλεια,Attáleia,Attalia,:--Attalia.,1,vi,,A-ta-li,needs_review,
827,G827,αὐγή,augḗ,break of day,:--break of day.,1,vi,,bình minh,needs_review,
828,G828,Αὐγοῦστος,Augoûstos,Augustus,:--Augustus.,1,vi,,Augustus,needs_review,
836,G836,αὐλός,aulós,pipe,:--pipe.,1,vi,,ống sáo,needs_review,
845,G845,αὐτόπτης,autóptēs,eye-witness,:--eye-witness.,1,vi,,người chứng kiến tận mắt,needs_review,
854,G854,ἀφανισμός,aphanismós,disappearance,:--vanish away.,1,vi,,sự biến mất,needs_review,
857,G857,ἀφειδία,apheidía,severity,:--neglecting.,1,vi,,khắc khổ,needs_review,
858,G858,ἀφελότης,aphelótēs,singleness,:--singleness.,1,vi,,đơn sơ,needs_review,
867,G867,ἄφιξις,áphixis,departing,:--departing.,1,vi,,sự ra đi,needs_review,
876,G876,ἀφρός,aphrós,foaming,:--foaming.,1,vi,,bọt mép,needs_review,
887,G887,ἀχλύς,achlýs,mist,:--mist.,1,vi,,sương mù,needs_review,
896,G896,Βάαλ,Báal,Baal,:--Baal.,1,vi,,Ba-anh,needs_review,
898,G898,βαθμός,bathmós,degree,:--degree.,1,vi,,bậc,needs_review,
902,G902,βαΐον,baḯon,branch,:--branch.,1,vi,,nhánh,needs_review,
904,G904,Βαλάκ,Balák,Balac,:--Balac.,1,vi,,Ba-lác,needs_review,
913,G913,Βαράκ,Barák,Barak,:--Barak.,1,vi,,Ba-rác,needs_review,
914,G914,Βαραχίας,Barachías,Barachias,:--Barachias.,1,vi,,Ba-ra-chi,needs_review,
919,G919,Βαριησοῦς,Bariēsoûs,Barjesus,:--Barjesus.,1,vi,,Ba-Giê-xu,needs_review,
924,G924,Βαρτιμαῖος,Bartimaîos,Bartimaeus,:--Bartimæus.,1,vi,,Ba-ti-mê,needs_review,
930,G930,βασανιστής,basanistḗs,tormentor,:--tormentor.,1,vi,,kẻ hành hạ,needs_review,
939,G939,βάσις,básis,foot,:--foot.,1,vi,,chân,needs_review,
943,G943,βάτος,bátos,measure,:--measure.,1,vi,,lường,needs_review,
944,G944,βάτραχος,bátrachos,frog,:--frog.,1,vi,,con ếch,needs_review,
956,G956,βέλος,bélos,dart,:--dart.,1,vi,,tên,needs_review,
962,G962,Βηθαβαρά,Bēthabará,Bethabara,:--Bethabara.,1,vi,,Bê-ta-ba-ra,needs_review,
964,G964,Βηθεσδά,Bēthesdá,Bethesda,:--Bethesda.,1,vi,,Bê-tết-đa,needs_review,
969,G969,βήρυλλος,bḗryllos,beryl,:--beryl.,1,vi,,bê-rin,needs_review,
973,G973,βιαστής,biastḗs,violent man,:--violent.,1,vi,,kẻ cường bạo,needs_review,
981,G981,βίωσις,bíōsis,manner of life,:--manner of life.,1,vi,,cách sống,needs_review,
986,G986,Βλάστος,Blástos,Blastus,:--Blastus.,1,vi,,Bla-tu,needs_review,
990,G990,βλέμμα,blémma,seeing,:--seeing.,1,vi,,sự thấy,needs_review,
993,G993,Βοανεργές,Boanergés,Boanerges,:--Boanerges.,1,vi,,Bô-a-nẹt-giê,needs_review,
995,G995,βοή,boḗ,cry,:--cry.,1,vi,,tiếng kêu,needs_review,
998,G998,βοηθός,boēthós,helper,:--helper.,1,vi,,người giúp đỡ,needs_review,
1000,G1000,βολή,bolḗ,cast,:--cast.,1,vi,,sự ném,needs_review,
1002,G1002,βολίς,bolís,dart,:--dart.,1,vi,,cái lao,needs_review,
1004,G1004,βόρβορος,bórboros,mire,:--mire.,1,vi,,bùn,needs_review,
1007,G1007,Βοσόρ,Bosór,Beor,:--Bosor.,1,vi,,Bê-ô,needs_review,
1008,G1008,βοτάνη,botánē,herb,:--herb.,1,vi,,rau,needs_review,
1009,G1009,βότρυς,bótrys,cluster,:--(vine) cluster (of the  vine).,1,vi,,chùm nho,needs_review,
1022,G1022,βραδύτης,bradýtēs,slackness,:--slackness.,1,vi,,sự chậm trễ,needs_review,
1029,G1029,βρόχος,bróchos,snare,:--snare.,1,vi,,cái bẫy,needs_review,
